driver,year,forest loss by driver,Football Field Equivalents
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Shifting agriculture,2019,244467.93774500088,342.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Forestry,2020,8862.894605775538,12.0
Wildfire,2017,2430.243492323305,3.0
Wildfire,2017,2430.243492323305,3.0
Wildfire,2017,2430.243492323305,3.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2017,9811.885329028695,13.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Forestry,2015,7180.879548846544,10.0
Wildfire,2019,3102.6616172862946,4.0
Wildfire,2019,3102.6616172862946,4.0
Wildfire,2019,3102.6616172862946,4.0
Wildfire,2019,3102.6616172862946,4.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Forestry,2018,8105.461501931675,11.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2023,140197.8441853857,196.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Shifting agriculture,2016,202491.64848751013,283.0
Wildfire,2023,4244.107779009708,5.0
Wildfire,2023,4244.107779009708,5.0
Wildfire,2023,4244.107779009708,5.0
Wildfire,2023,4244.107779009708,5.0
Wildfire,2023,4244.107779009708,5.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
